year,table_label,country,broadcaster,channel_s,commentator_s,broadcaster_8,broadcaster_21,show_s,country_territory,ref_s
2022,broadcasts | Broadcasts [1],Italy,RAI,Rai Radio 2,"Ema Stokholma, Gino Castaldo and Saverio Raimondo",NA,NA,All shows,NA,NA
2022,broadcasts | Broadcasts [1],Italy,RAI,RaiPlay,The Jackal,NA,NA,All shows,NA,NA
2022,broadcasts | Broadcasts [1],Latvia,LTV,LTV1,Toms Grēviņš and Lauris Reiniks,NA,NA,All shows,NA,NA
2022,broadcasts | Broadcasts [1],Lithuania,LRT,"LRT televizija, LRT Radijas",Ramūnas Zilnys,NA,NA,All shows,NA,NA
2022,broadcasts | Broadcasts [1],Malta,PBS,TVM,No commentary,NA,NA,All shows,NA,NA
2022,broadcasts | Broadcasts [1],Moldova,TRM,"Moldova 1, Radio Moldova",Ion Jalbă and Daniela Crudu,NA,NA,All shows,NA,NA
2022,broadcasts | Broadcasts [1],Montenegro,RTCG,"TVCG 1, TVCG SAT",Dražen Bauković,NA,NA,All shows,NA,NA
2022,broadcasts | Broadcasts [1],Netherlands,AVROTROS,"NPO 1, BVN",Cornald Maas and Jan Smit,NA,NA,All shows,NA,NA
2022,broadcasts | Broadcasts [1],Netherlands,AVROTROS,NPO Radio 2,Frank van 't Hof and Jeroen Kijk in de Vegte,NA,NA,Final,NA,NA
2022,broadcasts | Broadcasts [1],North Macedonia,MRT,"MRT 1, MRT 2",Eli Tanaskovska,NA,NA,All shows,NA,NA
2022,broadcasts | Broadcasts [1],Norway,NRK,NRK1,Marte Stokstad,NA,NA,All shows,NA,NA
2022,broadcasts | Broadcasts [1],Norway,NRK,NRK P1,Jon Marius Hyttebakk and Marit Sofie Strand,NA,NA,Final,NA,NA
2022,broadcasts | Broadcasts [1],Poland,TVP,"TVP1, TVP Polonia",Aleksander Sikora and Marek Sierocki,NA,NA,All shows,NA,NA
2022,broadcasts | Broadcasts [1],Portugal,RTP,"RTP1, RTP Internacional, RTP África",Nuno Galopim,NA,NA,All shows,NA,NA
2022,broadcasts | Broadcasts [1],Romania,TVR,"TVR 1, TVRi",Bogdan Stănescu,NA,NA,SF1,NA,NA
2022,broadcasts | Broadcasts [1],Romania,TVR,"TVR 1, TVRi",Bogdan Stănescu and Kyrie Mendél,NA,NA,SF2/Final,NA,NA
2022,broadcasts | Broadcasts [1],San Marino,SMRTV,"San Marino RTV, Radio San Marino",Lia Fiorio and Gigi Restivo,NA,NA,All shows,NA,NA
2022,broadcasts | Broadcasts [1],Serbia,RTS,"RTS 1, RTS Planeta, RTS Svet",Silvana Grujić,NA,NA,SF1,NA,NA
2022,broadcasts | Broadcasts [1],Serbia,RTS,"RTS 1, RTS Planeta, RTS Svet",Duška Vučinić,NA,NA,SF2/Final,NA,NA
2022,broadcasts | Broadcasts [1],Slovenia,RTVSLO,TV SLO 2,Andrej Hofer,NA,NA,Semi-finals,NA,NA
2022,broadcasts | Broadcasts [1],Slovenia,RTVSLO,TV SLO 1,Andrej Hofer,NA,NA,Final,NA,NA
2022,broadcasts | Broadcasts [1],Slovenia,RTVSLO,"Radio Val 202, Radio Maribor",Maruša Kerec,NA,NA,SF1/Final,NA,NA
2022,broadcasts | Broadcasts [1],Spain,RTVE,"La 1, TVE Internacional",Tony Aguilar and Julia Varela,NA,NA,All shows,NA,NA
2022,broadcasts | Broadcasts [1],Spain,RTVE,Radio Nacional,"Imanol Durán, Sara Calvo and David Asensio",NA,NA,Final,NA,NA
2022,broadcasts | Broadcasts [1],Sweden,SVT,SVT1,Edward af Sillén,NA,NA,Semi-finals,NA,NA
2022,broadcasts | Broadcasts [1],Sweden,SVT,SVT1,Edward af Sillén and Linnea Henriksson,NA,NA,Final,NA,NA
2022,broadcasts | Broadcasts [1],Sweden,SVT,SVT24,Audio description: Annika Lundin,NA,NA,All shows,NA,NA
2022,broadcasts | Broadcasts [1],Sweden,SR,SR P4,Carolina Norén,NA,NA,All shows,NA,NA
2022,broadcasts | Broadcasts [1],Switzerland,SRG SSR,SRF zwei,Sven Epiney,NA,NA,Semi-finals,NA,NA
2022,broadcasts | Broadcasts [1],Switzerland,SRG SSR,SRF info,Sven Epiney,NA,NA,SF2,NA,NA
2022,broadcasts | Broadcasts [1],Switzerland,SRG SSR,SRF 1,Sven Epiney,NA,NA,Final,NA,NA
2022,broadcasts | Broadcasts [1],Switzerland,SRG SSR,RTS 2,Jean-Marc Richard and Nicolas Tanner,NA,NA,Semi-finals,NA,NA
2022,broadcasts | Broadcasts [1],Switzerland,SRG SSR,RTS 1,Jean-Marc Richard and Gjon's Tears,NA,NA,Final,NA,NA
2022,broadcasts | Broadcasts [1],Switzerland,SRG SSR,RSI La 2,Clarissa Tami and Francesca Margiotta,NA,NA,SF1,NA,NA
2022,broadcasts | Broadcasts [1],Switzerland,SRG SSR,RSI La 2,Clarissa Tami and Boris Piffaretti,NA,NA,SF2,NA,NA
2022,broadcasts | Broadcasts [1],Switzerland,SRG SSR,RSI La 1,"Clarissa Tami, Francesca Margiotta and Boris Piffaretti",NA,NA,Final,NA,NA
2022,broadcasts | Broadcasts [1],Ukraine,UA:PBC,UA:Kultura,Timur Miroshnychenko,NA,NA,All shows,NA,NA
2022,broadcasts | Broadcasts [1],Ukraine,UA:PBC,UA:Radio Promin,Timur Miroshnychenko,NA,NA,Semi-finals,NA,NA
2022,broadcasts | Broadcasts [1],Ukraine,UA:PBC,UA:Radio Promin,Anna Zakletska and Dmytro Zakharchenko,NA,NA,Final,NA,NA
2022,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Three,Scott Mills and Rylan Clark,NA,NA,Semi-finals,NA,NA
2022,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC One,Graham Norton,NA,NA,Final,NA,NA
2022,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Radio 2,Ken Bruce,NA,NA,Final,NA,NA
2022,broadcasts | Broadcasts [2],NA,RTK,Unknown,Unknown,NA,NA,All shows,Kosovo,NA
2022,broadcasts | Broadcasts [2],NA,NBC,Peacock,Johnny Weir,NA,NA,All shows,United States,NA
2022,broadcasts | Broadcasts [2],NA,WJFD-FM,WJFD-FM,Ewan Spence and Alesia Michelle,NA,NA,Final,United States,NA
2024,broadcasts | Broadcasts [1],Albania,RTSH,"RTSH 1, RTSH Muzikë, Radio Tirana",Andri Xhahu,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Armenia,AMPTV,Armenia 1,Hrachuhi Utmazyan and Sevak Hakobyan,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Australia,SBS,SBS,Myf Warhurst and Joel Creasey,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Austria,ORF,ORF 1,Andi Knoll,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Austria,ORF,FM4,Jan Böhmermann and Olli Schulz,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Azerbaijan,İTV,İTV,Nurlana Jafarova,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Belgium,RTBF,Tipik,French: Maureen Louys and Jean-Louis Lahaye,NA,NA,SF1,NA,NA
2024,broadcasts | Broadcasts [1],Belgium,RTBF,La Une,French: Maureen Louys and Jean-Louis Lahaye,NA,NA,"SF2, final",NA,NA
2024,broadcasts | Broadcasts [1],Belgium,RTBF,VivaCité,French: Maureen Louys and Jean-Louis Lahaye,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Belgium,VRT,VRT 1,Dutch: Peter Van de Veire,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Belgium,VRT,Radio 2,Dutch: Peter Van de Veire,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Croatia,HRT,HRT 1,Duško Ćurlić,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Croatia,HRT,HR 2,Zlatko Turkalj,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Cyprus,CyBC,"RIK 1, RIK Sat",Melina Karageorgiou and Hovig Demirjian,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Cyprus,CyBC,RIK Trito,Unknown,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Czechia,ČT,ČT2,"Vašek Matějovský, Patricie Kaňok Fuxová and Dominika Hašková",NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Denmark,DR,DR1,Ole Tøpholm,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Estonia,ERR,ETV,Estonian: Marko Reikop,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Estonia,ERR,ETV+,Russian: Aleksandr Hobotov and Julia Kalenda,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Estonia,ERR,ETV2,Estonian Sign Language: various interpreters,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Finland,Yle,"Yle TV1, TV Finland",Finnish: Mikko SilvennoinenSwedish: Eva Frantz and Johan Lindroos,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Finland,Yle,Yle Radio Suomi,Finnish: Toni Laaksonen and Sanna Pirkkalainen,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Finland,Yle,Yle X3M,Swedish: Eva Frantz and Johan Lindroos,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Finland,Yle,Yle Areena,Inari Sámi: Heli Huovinen and Northern Sámi: Aslak Paltto,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Finland,Yle,Yle Areena,Russian: Levan Tvaltvadze,NA,NA,"SF1, final",NA,NA
2024,broadcasts | Broadcasts [1],France,France Télévisions,Culturebox,Nicky Doll,NA,NA,Semi-finals,NA,NA
2024,broadcasts | Broadcasts [1],France,France Télévisions,France 2,Stéphane Bern and Laurence Boccolini,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Georgia,GPB,1TV,Nika Lobiladze,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Germany,ARD/NDR,One,Thorsten Schorn,NA,NA,Semi-finals,NA,NA
2024,broadcasts | Broadcasts [1],Germany,ARD/NDR,Das Erste,Thorsten Schorn,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Germany,RBB,Radio Eins,Amelie Ernst and Max Spallek,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Greece,ERT,ERT1,Thanasis Alevras and Jérôme Kaluta,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Greece,ERT,Deftero Programma,Dimitris Meidanis,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Iceland,RÚV,RÚV,Guðrún Dís Emilsdóttir,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Iceland,RÚV,RÚV 2,Icelandic Sign Language: various interpreters,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Iceland,RÚV,Rás 2,Guðrún Dís Emilsdóttir,NA,NA,"SF1, final",NA,NA
2024,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ One,Marty Whelan,NA,NA,"SF1, final",NA,NA
2024,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ2,Marty Whelan,NA,NA,SF2,NA,NA
2024,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ 2fm,Zbyszek Zalinski and Neil Doherty,NA,NA,"SF1, final",NA,NA
2024,broadcasts | Broadcasts [1],Israel,IPBC,Kan 11,Asaf Liberman and Akiva Novick,NA,NA,Semi-finals,NA,NA
2024,broadcasts | Broadcasts [1],Israel,IPBC,Kan 11,"Asaf Liberman, Akiva Novick and Yoav Tzafir",NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Israel,IPBC,"Kan 88, Kan Tarbut , Kan Bet",Unknown,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Italy,RAI,Rai 2,Gabriele Corsi and Mara Maionchi,NA,NA,Semi-finals,NA,NA
2024,broadcasts | Broadcasts [1],Italy,RAI,Rai 1,Gabriele Corsi and Mara Maionchi,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Italy,RAI,Rai Radio 2,Diletta Parlangeli and Matteo Osso,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Latvia,LTV,LTV1,Toms Grēviņš,NA,NA,Semi-finals,NA,NA
2024,broadcasts | Broadcasts [1],Latvia,LTV,LTV1,Toms Grēviņš and Lauris Reiniks,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Lithuania,LRT,"LRT TV, LRT Radijas",Ramūnas Zilnys,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Luxembourg,RTL,"RTL, RTL Radio",Luxembourgish: Raoul Roos and Roger Saurfeld,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Luxembourg,RTL,RTL Today,English: Sarah Tapp and Meredith Moss,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Luxembourg,RTL,RTL Infos,French: Jerôme Didelot and Emma Sorgato,NA,NA,"SF1, final",NA,NA
2024,broadcasts | Broadcasts [1],Malta,PBS,TVM,No commentary,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Moldova,TRM,"Moldova 1, Radio Moldova",Ion Jalbă and Elena Stegari,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Netherlands,AVROTROS,"NPO 1, BVN",Cornald Maas and Jacqueline Govaert,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Netherlands,AVROTROS,NPO Radio 2,Splinter Chabot and Carolien Borgers,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Norway,NRK,NRK1,Marte Stokstad,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Norway,NRK,NRK P1,Jon Marius Hyttebakk,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Poland,TVP,"TVP1, TVP Polonia",Artur Orzech,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Portugal,RTP,"RTP1, RTP Internacional",José Carlos Malato and Nuno Galopim,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Portugal,RTP,RTP África,José Carlos Malato and Nuno Galopim,NA,NA,"SF1, final",NA,NA
2024,broadcasts | Broadcasts [1],San Marino,SMRTV,San Marino RTV,Lia Fiorio and Gigi Restivo,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Serbia,RTS,"RTS1,RTS Svet",Duška Vučinić,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Serbia,RTS,Radio Beograd 1,Katarina Epstein,NA,NA,SF1,NA,NA
2024,broadcasts | Broadcasts [1],Serbia,RTS,Radio Beograd 1,Katarina Epstein and Nikoleta Dojčinović,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Slovenia,RTVSLO,TV SLO 1,Mojca Mavec,NA,NA,"SF1, final",NA,NA
2024,broadcasts | Broadcasts [1],Slovenia,RTVSLO,TV SLO 2,Mojca Mavec,NA,NA,SF2,NA,NA
2024,broadcasts | Broadcasts [1],Slovenia,RTVSLO,Radio Val 202,Maj Valerij and Igor Bračič,NA,NA,"SF1, final",NA,NA
2024,broadcasts | Broadcasts [1],Spain,RTVE,La 2,Spanish: Julia Varela and Tony Aguilar,NA,NA,SF1,NA,NA
2024,broadcasts | Broadcasts [1],Spain,RTVE,La 1,Spanish: Julia Varela and Tony Aguilar,NA,NA,SF2,NA,NA
2024,broadcasts | Broadcasts [1],Spain,RTVE,La 1,Spanish: Julia Varela and Tony AguilarCatalan: Sònia Urbano and Xavi Martínez,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Spain,RTVE,TVE Internacional,Spanish: Julia Varela and Tony Aguilar,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Spain,RTVE,Radio Nacional,"Spanish: David Asensio, Sara Calvo, Ángela Fernández, Manu Martín-Albo and Luis Miguel Montes",NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Spain,RTVE,Ràdio 4,Catalan: Sònia Urbano and Xavi Martínez,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Sweden,SVT,SVT1,Swedish: Tina Mehrafzoon and Edward af Sillén,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Sweden,SVT,SVT Play,Inari Sámi: Heli Huovinen and Northern Sámi: Aslak Paltto,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Sweden,SR,SR P4,Swedish: Carolina Norén,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Switzerland,SRG SSR,RSI La 2,Italian: Ellis Cavallini and Gian-Andrea Costa,NA,NA,Semi-finals,NA,NA
2024,broadcasts | Broadcasts [1],Switzerland,SRG SSR,RSI La 1,Italian: Ellis Cavallini and Gian-Andrea Costa,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Switzerland,SRG SSR,RTS 2,French: Jean-Marc Richard and Nicolas Tanner,NA,NA,Semi-finals,NA,NA
2024,broadcasts | Broadcasts [1],Switzerland,SRG SSR,RTS 1,"French: Jean-Marc Richard, Nicolas Tanner and Julie Berthollet",NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Switzerland,SRG SSR,SRF zwei,German: Sven Epiney,NA,NA,Semi-finals,NA,NA
2024,broadcasts | Broadcasts [1],Switzerland,SRG SSR,SRF 1,German: Sven Epiney,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Ukraine,Suspilne,Suspilne Kultura,Ukrainian: Timur Miroshnychenko,NA,NA,Semi-finals,NA,NA
2024,broadcasts | Broadcasts [1],Ukraine,Suspilne,Suspilne Kultura,Ukrainian: Timur Miroshnychenko and Vasyl Baidak,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],Ukraine,Suspilne,Suspilne Kultura,"Ukrainian Sign Language: Tetiana Zhurkova, Inna Petrova, Iryna Skolotova, Yuliia Porplik, Anfisa Boldusieva and Lada Sokoliuk",NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],Ukraine,Suspilne,Radio Promin,Dmytro Zakharchenko and Lesia Antypenko,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC One,Scott Mills and Rylan Clark,NA,NA,Semi-finals,NA,NA
2024,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC One,Graham Norton,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Red Button,British Sign Language: various interpreters,NA,NA,All shows,NA,NA
2024,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Radio 2,Richie Anderson,NA,NA,Semi-finals,NA,NA
2024,broadcasts | Broadcasts [1],United Kingdom,BBC,BBC Radio 2,Scott Mills and Rylan Clark,NA,NA,Final,NA,NA
2024,broadcasts | Broadcasts [2],NA,Zapping,Zapping Music Live,Priscila Bertozzi,NA,NA,Final,Brazil,NA
2024,broadcasts | Broadcasts [2],NA,Zapping,Zapping Channel,Rayén Araya and Ignacio Lira,NA,NA,Final,Chile,NA
2024,broadcasts | Broadcasts [2],NA,RTK,"RTK 1, Radio Kosovo 2",Agron Krasniqi and Egzona Rafuna,NA,NA,All shows,Kosovo,NA
2024,broadcasts | Broadcasts [2],NA,RTCG,TVCG 1,Ivan Maksimović,NA,NA,All shows,Montenegro,NA
2024,broadcasts | Broadcasts [2],NA,RTCG,Radio 98,Unknown,NA,NA,All shows,Montenegro,NA
2024,broadcasts | Broadcasts [2],NA,MRT,"MRT 1, Radio Skopje",Aleksandra Jovanovska,NA,NA,All shows,North Macedonia,NA
2024,broadcasts | Broadcasts [2],NA,Zapping,Zapping Music Live,Rayén Araya and Ignacio Lira,NA,NA,Final,Peru,NA
2024,broadcasts | Broadcasts [2],NA,RTVS,Rádio FM,"Daniel Baláž , Lucia Haverlík, Pavol Hubinák and Juraj Malíček",NA,NA,Final,Slovakia,NA
2024,broadcasts | Broadcasts [2],NA,NBC,Peacock,No commentator,NA,NA,All shows,United States,NA
2024,broadcasts | Broadcasts [2],NA,WJFD-FM,WJFD-FM,Ewan Spence and Samantha Ross,NA,NA,Final,United States,NA
2025,broadcasts | Broadcasts [1],Albania,RTSH,"RTSH 1, RTSH Muzikë, Radio Tirana",Andri Xhahu,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Armenia,AMPTV,Armenia 1,Hrachuhi Utmazyan and Hamlet Arakelyan,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Australia,SBS,SBS,Courtney Act and Tony Armstrong,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Austria,ORF,ORF 1,Andi Knoll,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Austria,ORF,FM4,Jan Böhmermann and Olli Schulz,NA,NA,Final,NA,NA
2025,broadcasts | Broadcasts [1],Azerbaijan,İTV,İTV,Elnara Khalilova and Aga Nadirov,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Belgium,VRT,VRT 1,Dutch: Peter Van de Veire,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Belgium,VRT,Radio 2,Unknown,NA,NA,Final,NA,NA
2025,broadcasts | Broadcasts [1],Belgium,RTBF,La Une,French: Jean-Louis Lahaye and Joëlle Scoriels,NA,NA,SF1/Final,NA,NA
2025,broadcasts | Broadcasts [1],Belgium,RTBF,Tipik,French: Jean-Louis Lahaye and Joëlle Scoriels,NA,NA,SF2,NA,NA
2025,broadcasts | Broadcasts [1],Croatia,HRT,HRT 1,Duško Ćurlić,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Croatia,HRT,HR 2,Duško Ćurlić,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Cyprus,CyBC,"RIK 1, RIK Sat",Melina Karageorgiou and Alexandros Taramountas,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Cyprus,CyBC,RIK Trito,Melina Karageorgiou and Alexandros Taramountas,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Czechia,ČT,ČT1,Ondřej Cikán,NA,NA,Semi-finals,NA,NA
2025,broadcasts | Broadcasts [1],Czechia,ČT,ČT1,Ondřej Cikán and Aiko,NA,NA,Final,NA,NA
2025,broadcasts | Broadcasts [1],Denmark,DR,DR1,Ole Tøpholm,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Estonia,ERR,ETV,Estonian: Marko Reikop,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Estonia,ERR,ETV+,Russian: Julia Kalenda and Aleksandr Hobotov,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Finland,Yle,"Yle TV1, TV Finland",Finnish: Mikko SilvennoinenSwedish: Eva Frantz and Johan Lindroos,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Finland,Yle,Yle Areena,Northern Sámi: Aslak Paltto and Inari Sámi: Heli Huovinen,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Finland,Yle,Yle Areena,Russian: Levan TvaltvadzeUkrainian: Galina Sergeyeva,NA,NA,SF2/Final,NA,NA
2025,broadcasts | Broadcasts [1],Finland,Yle,Yle Radio Suomi,Finnish: Sanna Pirkkalainen and Toni Laaksonen,NA,NA,Final,NA,NA
2025,broadcasts | Broadcasts [1],Finland,Yle,Yle X3M,Swedish: Eva Frantz and Johan Lindroos,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],France,France Télévisions,Culturebox,Stéphane Bern,NA,NA,Semi-finals,NA,NA
2025,broadcasts | Broadcasts [1],France,France Télévisions,France 2,Stéphane Bern and Laurence Boccolini,NA,NA,Final,NA,NA
2025,broadcasts | Broadcasts [1],Georgia,GPB,First Channel,Unknown,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Germany,ARD/NDR,One,Thorsten Schorn,NA,NA,Semi-finals,NA,NA
2025,broadcasts | Broadcasts [1],Germany,ARD/NDR,Das Erste,Thorsten Schorn,NA,NA,Final,NA,NA
2025,broadcasts | Broadcasts [1],Germany,ARD/RBB,Radio Eins,Amelie Ernst and Max Spallek,NA,NA,Final,NA,NA
2025,broadcasts | Broadcasts [1],Greece,ERT,ERT1,Maria Kozakou and Giorgos Kapoutzidis,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Greece,ERT,Deftero Programma,Dimitris Meidanis,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Iceland,RÚV,RÚV,Guðrún Dís Emilsdóttir,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Iceland,RÚV,RÚV 2,Icelandic Sign Language interpretation,NA,NA,SF1/Final,NA,NA
2025,broadcasts | Broadcasts [1],Iceland,RÚV,Rás 2,Guðrún Dís Emilsdóttir,NA,NA,SF1,NA,NA
2025,broadcasts | Broadcasts [1],Iceland,RÚV,Rás 2,Guðrún Dís Emilsdóttir and Gunnar Birgisson,NA,NA,Final,NA,NA
2025,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ2,Marty Whelan,NA,NA,Semi-finals,NA,NA
2025,broadcasts | Broadcasts [1],Ireland,RTÉ,RTÉ One,Marty Whelan,NA,NA,Final,NA,NA
2025,broadcasts | Broadcasts [1],Israel,IPBC,"Kan 11, Kan 88",Asaf Liberman and Akiva Novick,NA,NA,Semi-finals,NA,NA
2025,broadcasts | Broadcasts [1],Israel,IPBC,"Kan 11, Kan 88","Asaf Liberman, Akiva Novick and Keren Peles",NA,NA,Final,NA,NA
2025,broadcasts | Broadcasts [1],Italy,RAI,Rai 2,Gabriele Corsi and BigMama,NA,NA,Semi-finals,NA,NA
2025,broadcasts | Broadcasts [1],Italy,RAI,Rai 1,Gabriele Corsi and BigMama,NA,NA,Final,NA,NA
2025,broadcasts | Broadcasts [1],Italy,RAI,Rai Radio 2,Diletta Parlangeli and Matteo Osso,NA,NA,Final,NA,NA
2025,broadcasts | Broadcasts [1],Latvia,LSM,LTV1,Toms Grēviņš,NA,NA,Semi-finals,NA,NA
2025,broadcasts | Broadcasts [1],Latvia,LSM,LTV1,Toms Grēviņš and Marija Naumova,NA,NA,Final,NA,NA
2025,broadcasts | Broadcasts [1],Lithuania,LRT,"LRT TV, LRT Radijas",Ramūnas Zilnys,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Luxembourg,RTL,RTL Lëtzebuerg,Luxembourgish: Roger Saurfeld and Raoul Roos,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Luxembourg,RTL,RTL Today,English: Melissa Dalton and Meredith Moss,NA,NA,SF2/Final,NA,NA
2025,broadcasts | Broadcasts [1],Luxembourg,RTL,RTL Infos,French: Fabien Rodrigues and Jérôme Didelot,NA,NA,SF2/Final,NA,NA
2025,broadcasts | Broadcasts [1],Malta,PBS,TVM,No commentary,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Montenegro,RTCG,"TVCG 1, TVCG MNE",Dražen Bauković,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Netherlands,AVROTROS,"NPO 1, BVN",Cornald Maas,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Netherlands,AVROTROS,NPO Radio 2,Carolien Borgers,NA,NA,Final,NA,NA
2025,broadcasts | Broadcasts [1],Norway,NRK,NRK1,Marte Stokstad,NA,NA,All shows,NA,NA
2025,broadcasts | Broadcasts [1],Norway,NRK,NRK P1,Jon Marius Hyttebakk,NA,NA,Final,NA,NA
2025,broadcasts | Broadcasts [1],Poland,TVP,"TVP1, TVP Polonia",Artur Orzech,NA,NA,All shows,NA,NA
